cutoff,endpoint,positive_trajectory,negative_trajectory,positive_role_score,negative_role_score,positive_node_popularity,negative_node_popularity,role_agnostic_win,typed_structure_win,nested_structure_plus_evidence_win
2018,validated_closure,PET/PI/PVA -> humidity sensor -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric -> biosensor/electrochemical -> current signal -> sweat/biomarker monitoring,0.7520989837,0.7653004861,0.4170349094,0.4370304905,0.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> humidity sensor -> resistance/conductivity change -> environmental monitoring,ionogel/ionic liquid -> capacitive sensor -> capacitance change -> wearable/flexible electronics,0.7520989837,0.7573464428,0.4170349094,0.446089262,0.0,1.0,1.0
2018,validated_closure,PET/PI/PVA -> humidity sensor -> resistance/conductivity change -> environmental monitoring,ionogel/ionic liquid -> electrode -> impedance signal -> health monitoring,0.7520989837,0.7883893062,0.4170349094,0.4221166593,0.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> health monitoring,polymer/elastomer -> electrode -> physiological signal -> portable electronics,0.728678745,0.728678745,0.4382456916,0.4453159523,0.5,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> health monitoring,PVDF -> piezoelectric sensor -> voltage output -> environmental monitoring,0.728678745,0.7386212992,0.4382456916,0.4275298277,0.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> health monitoring,CNT -> temperature sensor -> temperature/thermal signal -> wireless/IoT,0.728678745,0.7115554574,0.4382456916,0.4339372514,1.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> health monitoring,textile/yarn/fabric -> accelerometer/gyroscope -> frequency/wavelength signal -> environmental monitoring,0.728678745,0.7331528944,0.4382456916,0.420735749,0.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> health monitoring,TPU/PU -> resistive sensor -> resistance/conductivity change -> wireless/IoT,0.728678745,0.7021652673,0.4382456916,0.4436588599,1.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> self-powered/energy storage,Au -> fiber sensor -> optical/fluorescence -> environmental monitoring,0.7942996023,0.728678745,0.2050375608,0.2434821034,1.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> self-powered/energy storage,textile/yarn/fabric -> optical sensor -> frequency/wavelength signal -> HMI,0.7942996023,0.6957026072,0.2050375608,0.2269664163,1.0,1.0,1.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> self-powered/energy storage,PVDF -> piezoelectric sensor -> voltage output -> robotics/tactile,0.7942996023,0.8341802916,0.2050375608,0.2916482545,0.0,0.0,0.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> self-powered/energy storage,silicone/elastomer -> triboelectric sensor -> voltage output -> self-powered/energy storage,0.7942996023,0.7697746354,0.2050375608,0.3082744145,1.0,1.0,1.0
2018,validated_closure,PET/PI/PVA -> triboelectric sensor -> voltage output -> self-powered/energy storage,textile/yarn/fabric -> optical sensor -> frequency/wavelength signal -> portable electronics,0.7942996023,0.6957026072,0.2050375608,0.2342576226,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> capacitance change -> wearable/flexible electronics,Au -> fiber sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9095227574,0.9098541759,0.8707467963,0.8688687583,0.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric -> pressure sensor -> capacitance change -> robotics/tactile,0.9095227574,0.9072580645,0.8707467963,0.8696420681,1.0,0.0,0.0
2018,validated_closure,PPy/PANI -> electrode -> capacitance change -> wearable/flexible electronics,CNT -> electrode -> current signal -> self-powered/energy storage,0.9095227574,0.9128369421,0.8707467963,0.8717410517,0.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> capacitance change -> wearable/flexible electronics,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,0.9095227574,0.9094122846,0.8707467963,0.8662174105,1.0,0.0,0.0
2018,validated_closure,PPy/PANI -> electrode -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric -> gas/chemical sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.9095227574,0.9065399912,0.8707467963,0.8682059213,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> current signal -> sweat/biomarker monitoring,carbon black -> resistive sensor -> voltage output -> health monitoring,0.4222271321,0.4222271321,0.3558329651,0.354617764,0.5,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> current signal -> sweat/biomarker monitoring,CNT -> gas/chemical sensor -> optical/fluorescence -> sweat/biomarker monitoring,0.4222271321,0.4222271321,0.3558329651,0.350861688,0.5,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> current signal -> sweat/biomarker monitoring,metal -> gas/chemical sensor -> resistance/conductivity change -> robotics/tactile,0.4222271321,0.4166482545,0.3558329651,0.3557224923,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> current signal -> sweat/biomarker monitoring,liquid metal -> pressure sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.4222271321,0.4157644719,0.3558329651,0.3541758727,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> current signal -> sweat/biomarker monitoring,polymer/elastomer -> electrode -> optical/fluorescence -> portable electronics,0.4222271321,0.4181396376,0.3558329651,0.3667145382,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,PEDOT:PSS -> pressure sensor -> resistance/conductivity change -> motion monitoring,0.9825452939,0.9802253646,0.9612240389,0.9609478568,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW -> pressure sensor -> current signal -> wearable/flexible electronics,0.9825452939,0.9851966416,0.9612240389,0.9614449845,0.0,0.0,0.0
2018,validated_closure,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,Cu/Ni -> electrode -> capacitance change -> health monitoring,0.9825452939,0.9794520548,0.9612240389,0.9615554574,1.0,0.0,0.0
2018,validated_closure,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,0.9825452939,0.9815510384,0.9612240389,0.9643172779,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> wearable/e-skin -> resistance/conductivity change -> wearable/flexible electronics,0.9825452939,0.979341582,0.9612240389,0.9602297835,1.0,1.0,1.0
2018,validated_closure,PPy/PANI -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO -> pressure sensor -> current signal -> sweat/biomarker monitoring,0.8572691118,0.8568272205,0.7110030932,0.7108926204,1.0,0.0,0.0
2018,validated_closure,PPy/PANI -> pressure sensor -> resistance/conductivity change -> robotics/tactile,Cu/Ni -> pressure sensor -> capacitance change -> robotics/tactile,0.8572691118,0.8576557667,0.7110030932,0.713654441,0.0,0.0,0.0
2018,validated_closure,PPy/PANI -> pressure sensor -> resistance/conductivity change -> robotics/tactile,Ag/AgNW -> temperature sensor -> current signal -> wireless/IoT,0.8572691118,0.8547282369,0.7110030932,0.7121078215,1.0,0.0,0.0
2018,validated_closure,PPy/PANI -> pressure sensor -> resistance/conductivity change -> robotics/tactile,CNT -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,0.8572691118,0.8622403889,0.7110030932,0.7019443217,0.0,0.0,0.0
2018,validated_closure,PPy/PANI -> pressure sensor -> resistance/conductivity change -> robotics/tactile,TPU/PU -> strain sensor -> resistance/conductivity change -> robotics/tactile,0.8572691118,0.8689239947,0.7110030932,0.7163057888,0.0,0.0,0.0
2018,validated_closure,PVDF -> pressure sensor -> voltage output -> self-powered/energy storage,PDMS/Ecoflex -> pressure sensor -> voltage output -> portable electronics,0.728678745,0.7318272205,0.5614781264,0.5634666372,0.0,0.0,0.0
2018,validated_closure,PVDF -> pressure sensor -> voltage output -> self-powered/energy storage,PPy/PANI -> electrode -> impedance signal -> wearable/flexible electronics,0.728678745,0.7229341582,0.5614781264,0.5609809987,1.0,0.0,0.0
2018,validated_closure,PVDF -> pressure sensor -> voltage output -> self-powered/energy storage,Ag/AgNW -> resistive sensor -> physiological signal -> wireless/IoT,0.728678745,0.7308882015,0.5614781264,0.5555678303,0.0,1.0,1.0
2018,validated_closure,PVDF -> pressure sensor -> voltage output -> self-powered/energy storage,liquid metal -> pressure sensor -> capacitance change -> health monitoring,0.728678745,0.720227574,0.5614781264,0.5620857269,1.0,1.0,1.0
2018,validated_closure,PVDF -> pressure sensor -> voltage output -> self-powered/energy storage,ZnO/oxide -> humidity sensor -> voltage output -> wearable/flexible electronics,0.728678745,0.7331528944,0.5614781264,0.5671674768,0.0,1.0,1.0
2018,validated_closure,TPU/PU -> resistive sensor -> resistance/conductivity change -> motion monitoring,carbon black -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.8832302254,0.8838930623,0.6147812638,0.612792753,0.0,1.0,1.0
2018,validated_closure,TPU/PU -> resistive sensor -> resistance/conductivity change -> motion monitoring,PDMS/Ecoflex -> piezoelectric sensor -> voltage output -> motion monitoring,0.8832302254,0.872182943,0.6147812638,0.6094233319,1.0,0.0,0.0
2018,validated_closure,TPU/PU -> resistive sensor -> resistance/conductivity change -> motion monitoring,PPy/PANI -> strain sensor -> mechanical deformation -> motion monitoring,0.8832302254,0.8648365002,0.6147812638,0.6120194432,1.0,0.0,0.0
2018,validated_closure,TPU/PU -> resistive sensor -> resistance/conductivity change -> motion monitoring,PDMS/Ecoflex -> pressure sensor -> mechanical deformation -> motion monitoring,0.8832302254,0.8614118427,0.6147812638,0.611853734,1.0,0.0,0.0
2018,validated_closure,TPU/PU -> resistive sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric -> resistive sensor -> physiological signal -> wireless/IoT,0.8832302254,0.8549491825,0.6147812638,0.6205258506,1.0,1.0,1.0
2018,validated_closure,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,PET/PI/PVA -> strain sensor -> resistance/conductivity change -> motion monitoring,0.9877375166,0.9838709677,0.9136102519,0.9110141405,1.0,1.0,1.0
2018,validated_closure,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,PPy/PANI -> pressure sensor -> resistance/conductivity change -> health monitoring,0.9877375166,0.9813300928,0.9136102519,0.9108484313,1.0,1.0,1.0
2018,validated_closure,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,CNT -> strain sensor -> mechanical deformation -> motion monitoring,0.9877375166,0.9822138754,0.9136102519,0.9091913389,1.0,0.0,0.0
2018,validated_closure,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW -> electrode -> current signal -> wireless/IoT,0.9877375166,0.9721608484,0.9136102519,0.9150463986,1.0,0.0,0.0
2018,validated_closure,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,CNT -> electrode -> voltage output -> self-powered/energy storage,0.9877375166,0.982434821,0.9136102519,0.9275298277,1.0,0.0,0.0
2018,validated_closure,ZnO/oxide -> electrode -> voltage output -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> capacitance change -> robotics/tactile,0.939239947,0.9399027839,0.9369752541,0.9355943438,0.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> electrode -> voltage output -> wearable/flexible electronics,Cu/Ni -> electrode -> resistance/conductivity change -> portable electronics,0.939239947,0.9406760937,0.9369752541,0.9358152894,0.0,0.0,0.0
2018,validated_closure,ZnO/oxide -> electrode -> voltage output -> wearable/flexible electronics,PDMS/Ecoflex -> electrode -> voltage output -> health monitoring,0.939239947,0.9382456916,0.9369752541,0.9344343791,1.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> electrode -> voltage output -> wearable/flexible electronics,textile/yarn/fabric -> pH sensor -> resistance/conductivity change -> wearable/flexible electronics,0.939239947,0.9414494034,0.9369752541,0.9353733981,0.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> electrode -> voltage output -> wearable/flexible electronics,graphene/rGO -> fiber sensor -> resistance/conductivity change -> health monitoring,0.939239947,0.9415598763,0.9369752541,0.9349867433,0.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> environmental monitoring,cellulose/cotton/silk -> strain sensor -> mechanical deformation -> motion monitoring,0.906650464,0.8889195758,0.5840698188,0.5882677861,1.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> environmental monitoring,PVDF -> triboelectric sensor -> voltage output -> health monitoring,0.906650464,0.8954374724,0.5840698188,0.5672779496,1.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> environmental monitoring,MXene -> resistive sensor -> resistance/conductivity change -> motion monitoring,0.906650464,0.8832302254,0.5840698188,0.571752099,1.0,1.0,1.0
2018,validated_closure,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> environmental monitoring,silicone/elastomer -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.906650464,0.8696973045,0.5840698188,0.5871630579,1.0,0.0,0.0
2018,validated_closure,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> environmental monitoring,carbon black -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.906650464,0.8838930623,0.5840698188,0.612792753,1.0,1.0,1.0
2018,validated_closure,carbon fiber -> temperature sensor -> resistance/conductivity change -> health monitoring,PET/PI/PVA -> temperature sensor -> resistance/conductivity change -> health monitoring,0.8832302254,0.8832302254,0.7519885108,0.7519885108,0.5,1.0,1.0
2018,validated_closure,carbon fiber -> temperature sensor -> resistance/conductivity change -> health monitoring,Au -> pressure sensor -> frequency/wavelength signal -> health monitoring,0.8832302254,0.8848873177,0.7519885108,0.7611577552,0.0,0.0,0.0
2018,validated_closure,carbon fiber -> temperature sensor -> resistance/conductivity change -> health monitoring,Cu/Ni -> pressure sensor -> voltage output -> robotics/tactile,0.8832302254,0.8832302254,0.7519885108,0.7657976138,0.5,0.0,0.0
2018,validated_closure,carbon fiber -> temperature sensor -> resistance/conductivity change -> health monitoring,cellulose/cotton/silk -> gas/chemical sensor -> resistance/conductivity change -> environmental monitoring,0.8832302254,0.8988068935,0.7519885108,0.7528722934,0.0,1.0,1.0
2018,validated_closure,carbon fiber -> temperature sensor -> resistance/conductivity change -> health monitoring,CNT -> triboelectric sensor -> voltage output -> environmental monitoring,0.8832302254,0.8717410517,0.7519885108,0.7574569156,1.0,0.0,0.0
2018,validated_closure,cellulose/cotton/silk -> biosensor/electrochemical -> current signal -> health monitoring,PEDOT:PSS -> pressure sensor -> current signal -> sweat/biomarker monitoring,0.7105059655,0.7095669465,0.3975916924,0.3932832523,1.0,0.0,0.0
2018,validated_closure,cellulose/cotton/silk -> biosensor/electrochemical -> current signal -> health monitoring,liquid metal -> electrode -> impedance signal -> wearable/flexible electronics,0.7105059655,0.7229341582,0.3975916924,0.3961555457,0.0,0.0,0.0
