cutoff,method,rank,trajectory,material,sensor,signal,system,ranking_score,closed_in_future,validated_closure
2019,typed_structure,49,textile/yarn/fabric -> strain sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric,strain sensor,resistance/conductivity change,wireless/IoT,0.9688372378,1,1
2019,typed_structure,50,textile/yarn/fabric -> electrode -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric,electrode,resistance/conductivity change,environmental monitoring,0.9688209126,0,0
2019,typed_structure,51,CNT -> electrode -> capacitance change -> health monitoring,CNT,electrode,capacitance change,health monitoring,0.9682352461,0,0
2019,typed_structure,52,graphene/rGO -> electrode -> resistance/conductivity change -> robotics/tactile,graphene/rGO,electrode,resistance/conductivity change,robotics/tactile,0.9681801486,0,0
2019,typed_structure,53,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,health monitoring,0.9680964819,0,0
2019,typed_structure,54,graphene/rGO -> electrode -> capacitance change -> motion monitoring,graphene/rGO,electrode,capacitance change,motion monitoring,0.9679699617,1,0
2019,typed_structure,55,graphene/rGO -> resistive sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,resistive sensor,resistance/conductivity change,motion monitoring,0.9675863195,1,1
2019,typed_structure,56,graphene/rGO -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO,resistive sensor,resistance/conductivity change,wearable/flexible electronics,0.9672781814,0,0
2019,typed_structure,57,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,0.9672638968,1,1
2019,typed_structure,58,Au -> electrode -> resistance/conductivity change -> motion monitoring,Au,electrode,resistance/conductivity change,motion monitoring,0.9671618644,0,0
2019,typed_structure,59,CNT -> electrode -> resistance/conductivity change -> self-powered/energy storage,CNT,electrode,resistance/conductivity change,self-powered/energy storage,0.9671047262,0,0
2019,typed_structure,60,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9669455555,0,0
2019,typed_structure,61,hydrogel -> pressure sensor -> resistance/conductivity change -> health monitoring,hydrogel,pressure sensor,resistance/conductivity change,health monitoring,0.9668680107,0,0
2019,typed_structure,62,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,0.9668251571,0,0
2019,typed_structure,63,Au -> electrode -> resistance/conductivity change -> wireless/IoT,Au,electrode,resistance/conductivity change,wireless/IoT,0.9665945637,0,0
2019,typed_structure,64,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,0.9665068158,0,0
2019,typed_structure,65,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,0.9663925394,1,1
2019,typed_structure,66,Au -> electrode -> current signal -> wearable/flexible electronics,Au,electrode,current signal,wearable/flexible electronics,0.9662701004,1,1
2019,typed_structure,67,textile/yarn/fabric -> pressure sensor -> current signal -> health monitoring,textile/yarn/fabric,pressure sensor,current signal,health monitoring,0.9660456289,1,1
2019,typed_structure,68,graphene/rGO -> resistive sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,resistive sensor,resistance/conductivity change,health monitoring,0.9657844258,1,1
2019,typed_structure,69,textile/yarn/fabric -> electrode -> current signal -> wearable/flexible electronics,textile/yarn/fabric,electrode,current signal,wearable/flexible electronics,0.9656742307,0,0
2019,typed_structure,70,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,0.965590564,0,0
2019,typed_structure,71,graphene/rGO -> electrode -> resistance/conductivity change -> HMI,graphene/rGO,electrode,resistance/conductivity change,HMI,0.9655885234,0,0
2019,typed_structure,72,Ag/AgNW -> pressure sensor -> current signal -> wearable/flexible electronics,Ag/AgNW,pressure sensor,current signal,wearable/flexible electronics,0.9654354746,0,0
2019,typed_structure,73,PEDOT:PSS -> electrode -> capacitance change -> wearable/flexible electronics,PEDOT:PSS,electrode,capacitance change,wearable/flexible electronics,0.9652783446,1,1
2019,typed_structure,74,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> wireless/IoT,Ag/AgNW,pressure sensor,resistance/conductivity change,wireless/IoT,0.9651252959,1,1
2019,typed_structure,75,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9649600033,0,0
2019,typed_structure,76,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,0.9646926782,0,0
2019,typed_structure,77,textile/yarn/fabric -> electrode -> capacitance change -> health monitoring,textile/yarn/fabric,electrode,capacitance change,health monitoring,0.9645273855,0,0
2019,typed_structure,78,hydrogel -> pressure sensor -> resistance/conductivity change -> motion monitoring,hydrogel,pressure sensor,resistance/conductivity change,motion monitoring,0.9644437189,0,0
2019,typed_structure,79,Ag/AgNW -> pressure sensor -> voltage output -> wearable/flexible electronics,Ag/AgNW,pressure sensor,voltage output,wearable/flexible electronics,0.9644212717,0,0
2019,typed_structure,80,textile/yarn/fabric -> pressure sensor -> capacitance change -> health monitoring,textile/yarn/fabric,pressure sensor,capacitance change,health monitoring,0.9644008652,0,0
2019,typed_structure,81,textile/yarn/fabric -> electrode -> voltage output -> health monitoring,textile/yarn/fabric,electrode,voltage output,health monitoring,0.9643478084,0,0
2019,typed_structure,82,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9642784262,0,0
2019,typed_structure,83,graphene/rGO -> pressure sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO,pressure sensor,resistance/conductivity change,wireless/IoT,0.9639274345,1,1
2019,typed_structure,84,Ag/AgNW -> electrode -> voltage output -> motion monitoring,Ag/AgNW,electrode,voltage output,motion monitoring,0.9638600931,0,0
2019,typed_structure,85,CNT -> strain sensor -> voltage output -> motion monitoring,CNT,strain sensor,voltage output,motion monitoring,0.9638560117,0,0
2019,typed_structure,86,graphene/rGO -> pressure sensor -> capacitance change -> motion monitoring,graphene/rGO,pressure sensor,capacitance change,motion monitoring,0.9636845972,1,1
2019,typed_structure,87,textile/yarn/fabric -> electrode -> physiological signal -> wearable/flexible electronics,textile/yarn/fabric,electrode,physiological signal,wearable/flexible electronics,0.9634050281,0,0
2019,typed_structure,88,Ag/AgNW -> electrode -> physiological signal -> health monitoring,Ag/AgNW,electrode,physiological signal,health monitoring,0.9631070933,0,0
2019,typed_structure,89,Ag/AgNW -> pressure sensor -> current signal -> health monitoring,Ag/AgNW,pressure sensor,current signal,health monitoring,0.9630948494,0,0
2019,typed_structure,90,hydrogel -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel,strain sensor,resistance/conductivity change,wearable/flexible electronics,0.9627581422,1,1
2019,typed_structure,91,textile/yarn/fabric -> resistive sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,resistive sensor,resistance/conductivity change,health monitoring,0.962707126,0,0
2019,typed_structure,92,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,CNT,pressure sensor,voltage output,wearable/flexible electronics,0.9626397845,0,0
2019,typed_structure,93,CNT -> electrode -> voltage output -> motion monitoring,CNT,electrode,voltage output,motion monitoring,0.9623724594,0,0
2019,typed_structure,94,graphene/rGO -> strain sensor -> resistance/conductivity change -> self-powered/energy storage,graphene/rGO,strain sensor,resistance/conductivity change,self-powered/energy storage,0.961692923,0,0
2019,typed_structure,95,textile/yarn/fabric -> pressure sensor -> voltage output -> health monitoring,textile/yarn/fabric,pressure sensor,voltage output,health monitoring,0.9616153784,0,0
2019,typed_structure,96,CNT -> strain sensor -> resistance/conductivity change -> wireless/IoT,CNT,strain sensor,resistance/conductivity change,wireless/IoT,0.9615255897,1,1
2019,typed_structure,97,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,Ag/AgNW,electrode,voltage output,wireless/IoT,0.9611990858,1,1
2019,typed_structure,98,graphene/rGO -> strain sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,strain sensor,voltage output,wearable/flexible electronics,0.9610909314,0,0
2019,typed_structure,99,textile/yarn/fabric -> strain sensor -> voltage output -> wearable/flexible electronics,textile/yarn/fabric,strain sensor,voltage output,wearable/flexible electronics,0.9610439964,1,1
2019,typed_structure,100,CNT -> electrode -> current signal -> health monitoring,CNT,electrode,current signal,health monitoring,0.9609072729,0,0
2019,nested_structure_plus_evidence,1,CNT -> pressure sensor -> resistance/conductivity change -> motion monitoring,CNT,pressure sensor,resistance/conductivity change,motion monitoring,1.1490358739495368,1,1
2019,nested_structure_plus_evidence,2,Au -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,Au,strain sensor,resistance/conductivity change,wearable/flexible electronics,1.147693941945712,1,0
2019,nested_structure_plus_evidence,3,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,gas/chemical sensor,resistance/conductivity change,health monitoring,1.1475501241110146,1,0
2019,nested_structure_plus_evidence,4,Au -> electrode -> resistance/conductivity change -> health monitoring,Au,electrode,resistance/conductivity change,health monitoring,1.1461334106476015,0,0
2019,nested_structure_plus_evidence,5,PDMS/Ecoflex -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,PDMS/Ecoflex,strain sensor,resistance/conductivity change,wearable/flexible electronics,1.1454917507312976,1,1
2019,nested_structure_plus_evidence,6,Au -> electrode -> capacitance change -> wearable/flexible electronics,Au,electrode,capacitance change,wearable/flexible electronics,1.1443700076830772,0,0
2019,nested_structure_plus_evidence,7,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,CNT,strain sensor,resistance/conductivity change,robotics/tactile,1.144183189288991,0,0
2019,nested_structure_plus_evidence,8,graphene/rGO -> electrode -> resistance/conductivity change -> health monitoring,graphene/rGO,electrode,resistance/conductivity change,health monitoring,1.143763130342647,1,1
2019,nested_structure_plus_evidence,9,Au -> electrode -> resistance/conductivity change -> motion monitoring,Au,electrode,resistance/conductivity change,motion monitoring,1.1433109464456552,0,0
2019,nested_structure_plus_evidence,10,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW,electrode,resistance/conductivity change,health monitoring,1.1431545777238896,0,0
2019,nested_structure_plus_evidence,11,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,1.1428466776413235,1,1
2019,nested_structure_plus_evidence,12,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,Ag/AgNW,strain sensor,resistance/conductivity change,wireless/IoT,1.1427954532684679,1,1
2019,nested_structure_plus_evidence,13,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,1.1422543902552893,0,0
2019,nested_structure_plus_evidence,14,Au -> electrode -> resistance/conductivity change -> wireless/IoT,Au,electrode,resistance/conductivity change,wireless/IoT,1.1420767313819535,0,0
2019,nested_structure_plus_evidence,15,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,1.1417680208527852,0,0
2019,nested_structure_plus_evidence,16,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,CNT,pressure sensor,voltage output,wearable/flexible electronics,1.141346766849582,0,0
2019,nested_structure_plus_evidence,17,Au -> electrode -> current signal -> wearable/flexible electronics,Au,electrode,current signal,wearable/flexible electronics,1.1410730167931067,1,1
2019,nested_structure_plus_evidence,18,hydrogel -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel,strain sensor,resistance/conductivity change,wearable/flexible electronics,1.1408464142241073,1,1
